STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CAN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,16,A,Annual,Canada,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LUX,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,17,A,Annual,Luxembourg,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUT,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,18,A,Annual,Austria,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,URY,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,19,A,Annual,Uruguay,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SUR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,20,A,Annual,Suriname,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,WSM,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,21,A,Annual,Samoa,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,22,A,Annual,Latvia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,NAM,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,23,A,Annual,Namibia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LIE,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,24,A,Annual,Liechtenstein,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CPV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,25,A,Annual,Cabo Verde,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AUS,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,26,A,Annual,Australia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CYP,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,27,A,Annual,Cyprus,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LTU,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,28,A,Annual,Lithuania,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ESP,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,29,A,Annual,Spain,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GHA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,30,A,Annual,Ghana,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ZAF,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,31,A,Annual,South Africa,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SVN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,32,A,Annual,Slovenia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SVK,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,33,A,Annual,Slovak Republic,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,FRA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,34,A,Annual,France,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GBR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,35,A,Annual,United Kingdom,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TTO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,36,A,Annual,Trinidad and Tobago,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,AND,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,37,A,Annual,Andorra,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BFA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,38,A,Annual,Burkina Faso,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BWA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,39,A,Annual,Botswana,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CZE,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,40,A,Annual,Czechia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ITA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,41,A,Annual,Italy,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,KOR,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,42,A,Annual,"Korea, Rep.",Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TWN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,43,A,Annual,"Taiwan, China",Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,USA,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,45,A,Annual,United States,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,PNG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,46,A,Annual,Papua New Guinea,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SEN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,47,A,Annual,Senegal,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ROU,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,48,A,Annual,Romania,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GUY,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,49,A,Annual,Guyana,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TON,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,50,A,Annual,Tonga,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CHL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,51,A,Annual,Chile,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,FJI,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,52,A,Annual,Fiji,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BLZ,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,53,A,Annual,Belize,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,54,A,Annual,Madagascar,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,DOM,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,55,A,Annual,Dominican Republic,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MUS,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,56,A,Annual,Mauritius,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,NER,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,57,A,Annual,Niger,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BIH,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,58,A,Annual,Bosnia and Herzegovina,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,HRV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,59,A,Annual,Croatia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GEO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,60,A,Annual,Georgia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ARM,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,61,A,Annual,Armenia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,POL,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,62,A,Annual,Poland,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SYC,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,63,A,Annual,Seychelles,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ARG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,64,A,Annual,Argentina,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,GRC,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,65,A,Annual,Greece,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,JPN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,66,A,Annual,Japan,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,BTN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,67,A,Annual,Bhutan,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,CIV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,68,A,Annual,Cote d'Ivoire,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MWI,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,69,A,Annual,Malawi,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TGO,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,71,A,Annual,Togo,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TUN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,72,A,Annual,Tunisia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MNG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,73,A,Annual,Mongolia,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SLV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,74,A,Annual,El Salvador,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,COM,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,75,A,Annual,Comoros,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,PAN,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,76,A,Annual,Panama,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,TLS,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,78,A,Annual,Timor-Leste,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDV,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,79,A,Annual,Maldives,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,HKG,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,80,A,Annual,"Hong Kong SAR, China",Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MLT,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,81,A,Annual,Malta,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,KGZ,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,82,A,Annual,Kyrgyz Republic,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,HTI,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,83,A,Annual,Haiti,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,ALB,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,84,A,Annual,Albania,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,SLE,RWB_PFI_RANK,_Z,_Z,_Z,RANK,_Z,_Z,_Z,2020,RANK,RWB_PFI,602,0,RWB_PFI,PU,85,A,Annual,Sierra Leone,Press Freedom Index Rank,Not applicable,Not applicable,Not applicable,Rank,Not Applicable,Not Applicable,Not Applicable,Rank,Press Freedom Index,CCYY,Units,Normal value,Public
