DATAFLOW,Geographic area,INDICATOR,RESIDENCE,SEX,Current age,TIME_PERIOD,OBS_VALUE,DATA_SOURCE,UNIT_MEASURE,UNIT_MULTIPLIER,SOURCE_LINK,SERIES_FOOTNOTE,OBS_FOOTNOTE,OBS_STATUS
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,17.365,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,17.137,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,16.911,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,16.676,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,16.44,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,16.221,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,16.008,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,15.791,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,15.585,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_SA: South Asia (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,15.383,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,24.099,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,23.961,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,23.786,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,23.611,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,23.443,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,23.282,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,23.125,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,22.956,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,22.782,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_ESA: Eastern and Southern Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,22.608,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,25.039,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,24.977,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,24.901,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,24.81,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,24.702,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,24.585,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,24.456,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,24.312,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,24.154,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,UNICEF_WCA: West and Central Africa (UNICEF Rep.Regions),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,23.996,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,25.928,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,25.905,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,25.895,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,25.89,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,25.875,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,25.855,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,25.826,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,25.748,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,25.651,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_CENTRAL_AFRICA: Central Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,25.573,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,24.797,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,24.601,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,24.392,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,24.188,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,23.986,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,23.791,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,23.595,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,23.394,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,23.197,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_EASTERN_AFRICA: Eastern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,22.999,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,17.956,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,17.967,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,17.946,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,17.897,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,17.835,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,17.768,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,17.671,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,17.541,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,17.391,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_NORTHERN_AFRICA: Northern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,17.23,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,22.467,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,22.418,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,22.298,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,22.181,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,22.07,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,21.983,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,21.895,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,21.795,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,21.679,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_SOUTHERN_AFRICA: Southern Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,21.559,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2016,24.734,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2017,24.661,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2018,24.557,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2019,24.433,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2020,24.284,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2021,24.121,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2022,23.946,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2023,23.765,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2024,23.577,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
UNICEF:DM(1.0): Demography,AU_WESTERN_AFRICA: Western Africa (African Union),DM_POP_CHILD_PROP: Children population as proportion of total population (%),_T: Total,F: Female,_T: Total,2025,23.374,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",PCNT: %,0: Units,https://population.un.org/wpp/,,,PRED: Predicted
