DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,AGE:Current age,RESIDENCE:Residence,EDUCATION_LEVEL:Education Level,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,SERIES_FOOTNOTE:Series footnote,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOWC_FLAG_A:SOWC flag A,OBS_FOOTNOTE:Observation footnote,OBS_STATUS:Observation Status,DATA_SOURCE:Data Source,OBS_CONF:Observation confidentaility,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,FREQ_COLL:Time interval at which the source data are collected
UNICEF:GENDER(1.0): Gender,BHR: Bahrain,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BHR: Bahrain,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BHR: Bahrain,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BHR: Bahrain,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,100,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BLR: Belarus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,96,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,82,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,84,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,86,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,90,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,83,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,85,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,89,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRA: Brazil,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRN: Brunei Darussalam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRN: Brunei Darussalam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRN: Brunei Darussalam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRN: Brunei Darussalam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRN: Brunei Darussalam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BRN: Brunei Darussalam,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,91,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BTN: Bhutan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BTN: Bhutan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,BTN: Bhutan,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,86,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHE: Switzerland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHE: Switzerland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHE: Switzerland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHE: Switzerland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHE: Switzerland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,94,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHE: Switzerland,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,98,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHL: Chile,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHL: Chile,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHL: Chile,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHL: Chile,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHL: Chile,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,92,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CHL: Chile,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,60,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,65,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,66,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,68,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,63,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,81,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,66,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,47,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,58,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,64,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CIV: Côte d'Ivoire,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,61,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2018,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2020,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2021,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2022,77,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2022,76,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2020,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2021,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,COL: Colombia,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2022,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2019,71,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,72,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,74,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,75,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CPV: Cabo Verde,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2019,73,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUB: Cuba,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,38,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUB: Cuba,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,51,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUB: Cuba,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2019,55,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUB: Cuba,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2020,63,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUB: Cuba,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2021,63,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUW: Curaçao,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2017,86,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUW: Curaçao,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,88,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CUW: Curaçao,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,87,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2016,97,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,M: Male,_T: Total,_T: Total,_T: Total,2018,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2016,95,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2017,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,_T: Total,_T: Total,_T: Total,_T: Total,2018,99,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2016,93,,,PCNT: %,,,,SDG Portal,,,
UNICEF:GENDER(1.0): Gender,CYP: Cyprus,GN_IT_MOB_OWN: Proportion of individuals who own a mobile telephone,F: Female,_T: Total,_T: Total,_T: Total,2017,99,,,PCNT: %,,,,SDG Portal,,,
